Gun_Vac, Gun_Cross, SRF_Cavity_Vac, HE_Sraight_Vac, Insulating_Vac, E_Station_Vac, BH_OC_Temp, DBA_Pipe_Temp, Cu_Gun_Temp, HE_Straight_Col, DBA_Dump_CHWR, DBA_Dump_CHWS, Tuner_Plate_Temp, Gate_Valve_Downstream_Temp, Gate_Valve_Upstream_Temp, Loop_Bypass_CHWS, Loop_Bypass_CHWR, DBA_Coupler, Coupler_Shoulder, Solenoid_4_Temp, Solenoid_5_Temp
1585902861715.1357, 245.4267938132341, 245.4425763793132, 245.45835894539232, 245.47414151147143, 245.5846194740252, 245.61618460618342, 30101.007401405488, 30105.007401405488, 30103.007401405488, 30111.007401405488, 30311.007401405488, 30309.007401405488, 30109.007401405488, 30267.007401405488, 30263.007401405488, 30297.007401405488, 30299.007401405488, 30261.007401405488, 30211.007401405488, 30269.007401405488, 30271.007401405488
1585902861976.4993, 248.01023374811024, 248.02618244646388, 248.0421311448175, 248.05807984317113, 248.16972073164652, 248.2016181283538, 30101.00747931502, 30105.00747931502, 30103.00747931502, 30111.00747931502, 30311.00747931502, 30309.00747931502, 30109.00747931502, 30267.00747931502, 30263.00747931502, 30297.00747931502, 30299.00747931502, 30261.00747931502, 30211.00747931502, 30269.00747931502, 30271.00747931502
1585902862249.1587, 250.59367368298638, 250.60978851361455, 250.6259033442427, 250.64201817487083, 250.75482198926784, 250.78705165052415, 30101.00755722455, 30105.00755722455, 30103.00755722455, 30111.00755722455, 30311.00755722455, 30309.00755722455, 30109.00755722455, 30267.00755722455, 30263.00755722455, 30297.00755722455, 30299.00755722455, 30261.00755722455, 30211.00755722455, 30269.00755722455, 30271.00755722455
1585902862507.7847, 253.17711361786255, 253.1933945807652, 253.20967554366786, 253.22595650657053, 253.33992324688916, 253.3724851726945, 30101.007635134083, 30105.007635134083, 30103.007635134083, 30111.007635134083, 30311.007635134083, 30309.007635134083, 30109.007635134083, 30267.007635134083, 30263.007635134083, 30297.007635134083, 30299.007635134083, 30261.007635134083, 30211.007635134083, 30269.007635134083, 30271.007635134083
1585902862793.3596, 255.76055355273868, 255.77700064791586, 255.79344774309305, 255.80989483827022, 255.92502450451047, 255.95791869486484, 30101.007713043615, 30105.007713043615, 30103.007713043615, 30111.007713043615, 30311.007713043615, 30309.007713043615, 30109.007713043615, 30267.007713043615, 30263.007713043615, 30297.007713043615, 30299.007713043615, 30261.007713043615, 30211.007713043615, 30269.007713043615, 30271.007713043615
1585902863054.6694, 258.34399348761485, 258.3606067150665, 258.37721994251825, 258.3938331699699, 258.5101257621318, 258.5433522170352, 30101.007790953146, 30105.007790953146, 30103.007790953146, 30111.007790953146, 30311.007790953146, 30309.007790953146, 30109.007790953146, 30267.007790953146, 30263.007790953146, 30297.007790953146, 30299.007790953146, 30261.007790953146, 30211.007790953146, 30269.007790953146, 30271.007790953146
1585902863322.4224, 260.927433422491, 260.9442127822172, 260.9609921419434, 260.9777715016696, 261.0952270197531, 261.12878573920557, 30101.007868862678, 30105.007868862678, 30103.007868862678, 30111.007868862678, 30311.007868862678, 30309.007868862678, 30109.007868862678, 30267.007868862678, 30263.007868862678, 30297.007868862678, 30299.007868862678, 30261.007868862678, 30211.007868862678, 30269.007868862678, 30271.007868862678
1585902863587.8135, 263.51087335736713, 263.52781884936786, 263.5447643413686, 263.5617098333693, 263.68032827737443, 263.7142192613759, 30101.00794677221, 30105.00794677221, 30103.00794677221, 30111.00794677221, 30311.00794677221, 30309.00794677221, 30109.00794677221, 30267.00794677221, 30263.00794677221, 30297.00794677221, 30299.00794677221, 30261.00794677221, 30211.00794677221, 30269.00794677221, 30271.00794677221
1585902863857.262, 266.09431329224327, 266.1114249165185, 266.1285365407938, 266.145648165069, 266.26542953499575, 266.29965278354626, 30101.008024681738, 30105.008024681738, 30103.008024681738, 30111.008024681738, 30311.008024681738, 30309.008024681738, 30109.008024681738, 30267.008024681738, 30263.008024681738, 30297.008024681738, 30299.008024681738, 30261.008024681738, 30211.008024681738, 30269.008024681738, 30271.008024681738
1585902864136.5642, 268.6777532271194, 268.6950309836692, 268.71230874021893, 268.7295864967687, 268.85053079261706, 268.8850863057166, 30101.00810259127, 30105.00810259127, 30103.00810259127, 30111.00810259127, 30311.00810259127, 30309.00810259127, 30109.00810259127, 30267.00810259127, 30263.00810259127, 30297.00810259127, 30299.00810259127, 30261.00810259127, 30211.00810259127, 30269.00810259127, 30271.00810259127
1585902864402.0393, 271.26119316199555, 271.27863705081984, 271.2960809396441, 271.3135248284684, 271.4356320502384, 271.47051982788696, 30101.0081805008, 30105.0081805008, 30103.0081805008, 30111.0081805008, 30311.0081805008, 30309.0081805008, 30109.0081805008, 30267.0081805008, 30263.0081805008, 30297.0081805008, 30299.0081805008, 30261.0081805008, 30211.0081805008, 30269.0081805008, 30271.0081805008
1585902864675.1902, 273.84463309687175, 273.86224311797054, 273.8798531390693, 273.8974631601681, 274.0207333078597, 274.0559533500573, 30101.008258410333, 30105.008258410333, 30103.008258410333, 30111.008258410333, 30311.008258410333, 30309.008258410333, 30109.008258410333, 30267.008258410333, 30263.008258410333, 30297.008258410333, 30299.008258410333, 30261.008258410333, 30211.008258410333, 30269.008258410333, 30271.008258410333
1585902864938.784, 276.4280730317479, 276.4458491851212, 276.4636253384945, 276.4814014918678, 276.605834565481, 276.64138687222766, 30101.008336319865, 30105.008336319865, 30103.008336319865, 30111.008336319865, 30311.008336319865, 30309.008336319865, 30109.008336319865, 30267.008336319865, 30263.008336319865, 30297.008336319865, 30299.008336319865, 30261.008336319865, 30211.008336319865, 30269.008336319865, 30271.008336319865
1585902865195.0198, 279.011512966624, 279.0294552522719, 279.04739753791966, 279.0653398235675, 279.19093582310234, 279.22682039439803, 30101.008414229396, 30105.008414229396, 30103.008414229396, 30111.008414229396, 30311.008414229396, 30309.008414229396, 30109.008414229396, 30267.008414229396, 30263.008414229396, 30297.008414229396, 30299.008414229396, 30261.008414229396, 30211.008414229396, 30269.008414229396, 30271.008414229396
1585902865493.0645, 281.59495290150016, 281.6130613194225, 281.63116973734486, 281.6492781552672, 281.77603708072365, 281.81225391656835, 30101.008492138928, 30105.008492138928, 30103.008492138928, 30111.008492138928, 30311.008492138928, 30309.008492138928, 30109.008492138928, 30267.008492138928, 30263.008492138928, 30297.008492138928, 30299.008492138928, 30261.008492138928, 30211.008492138928, 30269.008492138928, 30271.008492138928
1585902865759.1692, 284.1783928363763, 284.19666738657315, 284.21494193677006, 284.2332164869669, 284.361138338345, 284.3976874387387, 30101.00857004846, 30105.00857004846, 30103.00857004846, 30111.00857004846, 30311.00857004846, 30309.00857004846, 30109.00857004846, 30267.00857004846, 30263.00857004846, 30297.00857004846, 30299.00857004846, 30261.00857004846, 30211.00857004846, 30269.00857004846, 30271.00857004846
1585902866025.6736, 286.76183277125244, 286.78027345372385, 286.79871413619526, 286.8171548186666, 286.9462395959663, 286.98312096090905, 30101.00864795799, 30105.00864795799, 30103.00864795799, 30111.00864795799, 30311.00864795799, 30309.00864795799, 30109.00864795799, 30267.00864795799, 30263.00864795799, 30297.00864795799, 30299.00864795799, 30261.00864795799, 30211.00864795799, 30269.00864795799, 30271.00864795799
1585902866291.0889, 289.3452727061286, 289.3638795208745, 289.3824863356204, 289.4010931503663, 289.5313408535876, 289.5685544830794, 30101.008725867523, 30105.008725867523, 30103.008725867523, 30111.008725867523, 30311.008725867523, 30309.008725867523, 30109.008725867523, 30267.008725867523, 30263.008725867523, 30297.008725867523, 30299.008725867523, 30261.008725867523, 30211.008725867523, 30269.008725867523, 30271.008725867523
1585902866564.654, 291.9287126410048, 291.9474855880252, 291.9662585350456, 291.985031482066, 292.1164421112089, 292.15398800524974, 30101.008803777055, 30105.008803777055, 30103.008803777055, 30111.008803777055, 30311.008803777055, 30309.008803777055, 30109.008803777055, 30267.008803777055, 30263.008803777055, 30297.008803777055, 30299.008803777055, 30261.008803777055, 30211.008803777055, 30269.008803777055, 30271.008803777055
1585902866829.984, 294.5121525758809, 294.5310916551758, 294.5500307344708, 294.5689698137657, 294.70154336883024, 294.7394215274201, 30101.008881686586, 30105.008881686586, 30103.008881686586, 30111.008881686586, 30311.008881686586, 30309.008881686586, 30109.008881686586, 30267.008881686586, 30263.008881686586, 30297.008881686586, 30299.008881686586, 30261.008881686586, 30211.008881686586, 30269.008881686586, 30271.008881686586
1585902867106.512, 297.09559251075706, 297.1146977223265, 297.13380293389594, 297.1529081454654, 297.28664462645156, 297.3248550495905, 30101.008959596118, 30105.008959596118, 30103.008959596118, 30111.008959596118, 30311.008959596118, 30309.008959596118, 30109.008959596118, 30267.008959596118, 30263.008959596118, 30297.008959596118, 30299.008959596118, 30261.008959596118, 30211.008959596118, 30269.008959596118, 30271.008959596118
1585902867358.6387, 299.6790324456332, 299.69830378947717, 299.71757513332113, 299.7368464771651, 299.8717458840729, 299.9102885717608, 30101.00903750565, 30105.00903750565, 30103.00903750565, 30111.00903750565, 30311.00903750565, 30309.00903750565, 30109.00903750565, 30267.00903750565, 30263.00903750565, 30297.00903750565, 30299.00903750565, 30261.00903750565, 30211.00903750565, 30269.00903750565, 30271.00903750565
1585902867633.1323, 302.26247238050934, 302.28190985662786, 302.30134733274633, 302.3207848088648, 302.4568471416942, 302.4957220939312, 30101.00911541518, 30105.00911541518, 30103.00911541518, 30111.00911541518, 30311.00911541518, 30309.00911541518, 30109.00911541518, 30267.00911541518, 30263.00911541518, 30297.00911541518, 30299.00911541518, 30261.00911541518, 30211.00911541518, 30269.00911541518, 30271.00911541518
1585902867888.3662, 304.8459123153855, 304.8655159237785, 304.88511953217153, 304.9047231405645, 305.0419483993155, 305.0811556161015, 30101.009193324713, 30105.009193324713, 30103.009193324713, 30111.009193324713, 30311.009193324713, 30309.009193324713, 30109.009193324713, 30267.009193324713, 30263.009193324713, 30297.009193324713, 30299.009193324713, 30261.009193324713, 30211.009193324713, 30269.009193324713, 30271.009193324713
1585902868155.6155, 307.4293522502617, 307.44912199092914, 307.46889173159667, 307.4886614722642, 307.62704965693683, 307.6665891382719, 30101.00927123424, 30105.00927123424, 30103.00927123424, 30111.00927123424, 30311.00927123424, 30309.00927123424, 30109.00927123424, 30267.00927123424, 30263.00927123424, 30297.00927123424, 30299.00927123424, 30261.00927123424, 30211.00927123424, 30269.00927123424, 30271.00927123424
1585902868423.5098, 310.0127921851378, 310.03272805807984, 310.05266393102187, 310.0725998039639, 310.21215091455815, 310.2520226604422, 30101.009349143773, 30105.009349143773, 30103.009349143773, 30111.009349143773, 30311.009349143773, 30309.009349143773, 30109.009349143773, 30267.009349143773, 30263.009349143773, 30297.009349143773, 30299.009349143773, 30261.009349143773, 30211.009349143773, 30269.009349143773, 30271.009349143773
1585902868697.748, 312.59623212001395, 312.6163341252305, 312.63643613044707, 312.6565381356636, 312.79725217217947, 312.8374561826126, 30101.009427053305, 30105.009427053305, 30103.009427053305, 30111.009427053305, 30311.009427053305, 30309.009427053305, 30109.009427053305, 30267.009427053305, 30263.009427053305, 30297.009427053305, 30299.009427053305, 30261.009427053305, 30211.009427053305, 30269.009427053305, 30271.009427053305
1585902868963.1538, 315.1796720548901, 315.1999401923812, 315.2202083298722, 315.2404764673633, 315.3823534298008, 315.42288970478296, 30101.009504962836, 30105.009504962836, 30103.009504962836, 30111.009504962836, 30311.009504962836, 30309.009504962836, 30109.009504962836, 30267.009504962836, 30263.009504962836, 30297.009504962836, 30299.009504962836, 30261.009504962836, 30211.009504962836, 30269.009504962836, 30271.009504962836
1585902869239.866, 317.76311198976623, 317.7835462595318, 317.8039805292974, 317.824414799063, 317.9674546874221, 318.0083232269533, 30101.009582872368, 30105.009582872368, 30103.009582872368, 30111.009582872368, 30311.009582872368, 30309.009582872368, 30109.009582872368, 30267.009582872368, 30263.009582872368, 30297.009582872368, 30299.009582872368, 30261.009582872368, 30211.009582872368, 30269.009582872368, 30271.009582872368
1585902869504.7837, 320.34655192464237, 320.3671523266825, 320.3877527287226, 320.4083531307627, 320.5525559450434, 320.59375674912366, 30101.0096607819, 30105.0096607819, 30103.0096607819, 30111.0096607819, 30311.0096607819, 30309.0096607819, 30109.0096607819, 30267.0096607819, 30263.0096607819, 30297.0096607819, 30299.0096607819, 30261.0096607819, 30211.0096607819, 30269.0096607819, 30271.0096607819
1585902869777.4885, 322.92999185951857, 322.95075839383315, 322.9715249281478, 322.9922914624624, 323.13765720266474, 323.179190271294, 30101.00973869143, 30105.00973869143, 30103.00973869143, 30111.00973869143, 30311.00973869143, 30309.00973869143, 30109.00973869143, 30267.00973869143, 30263.00973869143, 30297.00973869143, 30299.00973869143, 30261.00973869143, 30211.00973869143, 30269.00973869143, 30271.00973869143
1585902870053.5476, 325.5134317943947, 325.53436446098385, 325.55529712757294, 325.5762297941621, 325.72275846028606, 325.76462379346435, 30101.009816600963, 30105.009816600963, 30103.009816600963, 30111.009816600963, 30311.009816600963, 30309.009816600963, 30109.009816600963, 30267.009816600963, 30263.009816600963, 30297.009816600963, 30299.009816600963, 30261.009816600963, 30211.009816600963, 30269.009816600963, 30271.009816600963
1585902870335.2048, 328.09687172927084, 328.1179705281345, 328.13906932699814, 328.1601681258618, 328.3078597179074, 328.3500573156347, 30101.009894510495, 30105.009894510495, 30103.009894510495, 30111.009894510495, 30311.009894510495, 30309.009894510495, 30109.009894510495, 30267.009894510495, 30263.009894510495, 30297.009894510495, 30299.009894510495, 30261.009894510495, 30211.009894510495, 30269.009894510495, 30271.009894510495
1585902870599.066, 330.680311664147, 330.70157659528513, 330.72284152642334, 330.7441064575615, 330.8929609755287, 330.93549083780505, 30101.009972420026, 30105.009972420026, 30103.009972420026, 30111.009972420026, 30311.009972420026, 30309.009972420026, 30109.009972420026, 30267.009972420026, 30263.009972420026, 30297.009972420026, 30299.009972420026, 30261.009972420026, 30211.009972420026, 30269.009972420026, 30271.009972420026
1585902870856.0989, 333.2637515990231, 333.28518266243583, 333.30661372584854, 333.3280447892612, 333.47806223315, 333.5209243599754, 30101.010050329558, 30105.010050329558, 30103.010050329558, 30111.010050329558, 30311.010050329558, 30309.010050329558, 30109.010050329558, 30267.010050329558, 30263.010050329558, 30297.010050329558, 30299.010050329558, 30261.010050329558, 30211.010050329558, 30269.010050329558, 30271.010050329558
1585902871121.5012, 335.84719153389926, 335.86878872958647, 335.8903859252737, 335.9119831209609, 336.06316349077133, 336.10635788214574, 30101.01012823909, 30105.01012823909, 30103.01012823909, 30111.01012823909, 30311.01012823909, 30309.01012823909, 30109.01012823909, 30267.01012823909, 30263.01012823909, 30297.01012823909, 30299.01012823909, 30261.01012823909, 30211.01012823909, 30269.01012823909, 30271.01012823909
